AFRINIC Allocated Address Table
-------------------------------

Origin AS       Network
 24835          41.68.160.0/20
 24835          41.68.160.0/22
 24835          41.68.164.0/22
 24835          41.68.168.0/22
 24835          41.68.172.0/22
 24835          41.68.176.0/20
 24835          41.68.176.0/22
 24835          41.68.180.0/22
 24835          41.68.184.0/22
 24835          41.68.188.0/22
 24835          41.68.192.0/20
 24835          41.68.192.0/22
 24835          41.68.196.0/22
 24835          41.68.200.0/22
 24835          41.68.204.0/22
 24835          41.68.208.0/20
 24835          41.68.208.0/22
 24835          41.68.212.0/22
 24835          41.68.216.0/22
 24835          41.68.220.0/22
 24835          41.68.224.0/20
 24835          41.68.224.0/22
 24835          41.68.228.0/22
 24835          41.68.232.0/22
 24835          41.68.236.0/22
 24835          41.68.240.0/20
 24835          41.68.240.0/22
 24835          41.68.244.0/22
 24835          41.68.248.0/22
 24835          41.68.252.0/22
 24835          41.69.0.0/20
 24835          41.69.0.0/22
 24835          41.69.4.0/22
 24835          41.69.8.0/22
 24835          41.69.12.0/22
 24835          41.69.16.0/20
 24835          41.69.16.0/22
 24835          41.69.20.0/22
 24835          41.69.24.0/22
 24835          41.69.28.0/22
 24835          41.69.32.0/20
 24835          41.69.32.0/22
 24835          41.69.36.0/22
 24835          41.69.40.0/22
 24835          41.69.44.0/22
 24835          41.69.48.0/20
 24835          41.69.48.0/22
 24835          41.69.52.0/22
 24835          41.69.56.0/22
 24835          41.69.60.0/22
 24835          41.69.64.0/20
 24835          41.69.64.0/22
 24835          41.69.68.0/22
 24835          41.69.72.0/22
 24835          41.69.76.0/22
 24835          41.69.80.0/20
 24835          41.69.80.0/22
 24835          41.69.84.0/22
 24835          41.69.88.0/22
 24835          41.69.92.0/22
 24835          41.69.96.0/20
 24835          41.69.96.0/22
 24835          41.69.100.0/22
 24835          41.69.104.0/22
 24835          41.69.108.0/22
 24835          41.69.112.0/20
 24835          41.69.112.0/22
 24835          41.69.116.0/22
 24835          41.69.120.0/22
 24835          41.69.124.0/22
 24835          41.69.128.0/20
 24835          41.69.128.0/22
 24835          41.69.132.0/22
 24835          41.69.136.0/22
 24835          41.69.140.0/22
 24835          41.69.144.0/20
 24835          41.69.144.0/22
 24835          41.69.148.0/22
 24835          41.69.152.0/22
 24835          41.69.156.0/22
 24835          41.69.160.0/20
 24835          41.69.160.0/22
 24835          41.69.164.0/22
 24835          41.69.168.0/22
 24835          41.69.172.0/22
 24835          41.69.176.0/20
 24835          41.69.176.0/22
 24835          41.69.180.0/22
 24835          41.69.184.0/22
 24835          41.69.188.0/22
 24835          41.69.192.0/20
 24835          41.69.192.0/22
 24835          41.69.196.0/22
 24835          41.69.200.0/22
 24835          41.69.204.0/22
 24835          41.69.208.0/20
 24835          41.69.208.0/22
 24835          41.69.212.0/22
 24835          41.69.216.0/22
 24835          41.69.220.0/22
 24835          41.69.224.0/20
 24835          41.69.224.0/22
 24835          41.69.228.0/22
 24835          41.69.232.0/22
 24835          41.69.236.0/22
 24835          41.69.240.0/20
 24835          41.69.240.0/22
 24835          41.69.244.0/22
 24835          41.69.248.0/22
 24835          41.69.252.0/22
 37098          41.70.8.0/21
 37098          41.70.16.0/20
 37098          41.70.40.0/21
 37098          41.70.64.0/21
 37081          41.70.128.0/18
 37081          41.70.192.0/18
 37053          41.71.64.0/20
 37053          41.71.112.0/20
 37127          41.71.136.0/24
 37127          41.71.137.0/24
 37127          41.71.138.0/24
 37127          41.71.139.0/24
 37127          41.71.140.0/24
 37127          41.71.141.0/24
 37127          41.71.142.0/24
 37127          41.71.143.0/24
 37127          41.71.144.0/24
 37127          41.71.145.0/24
 37127          41.71.146.0/24
 37127          41.71.147.0/24
 37127          41.71.148.0/24
 37127          41.71.149.0/24
 37127          41.71.150.0/24
 37127          41.71.151.0/24
 37127          41.71.152.0/24
 37127          41.71.153.0/24
 37127          41.71.154.0/24
 37127          41.71.155.0/24
 37127          41.71.156.0/24
 37127          41.71.157.0/24
 37127          41.71.158.0/24
 37127          41.71.159.0/24
 37127          41.71.160.0/24
 37127          41.71.161.0/24
 37127          41.71.162.0/24
 37127          41.71.163.0/24
 37127          41.71.164.0/24
 37127          41.71.165.0/24
 37127          41.71.166.0/24
 37127          41.71.167.0/24
 37127          41.71.168.0/24
 37127          41.71.169.0/24
 37127          41.71.170.0/24
 37127          41.71.171.0/24
 37127          41.71.172.0/24
 37127          41.71.173.0/24
 37127          41.71.174.0/24
 37127          41.71.175.0/24
 37127          41.71.176.0/24
 37127          41.71.177.0/24
 37127          41.71.178.0/24
 37127          41.71.179.0/24
 37127          41.71.180.0/24
 37127          41.71.181.0/24
 37127          41.71.182.0/24
 37127          41.71.183.0/24
 37127          41.71.184.0/24
 37127          41.71.185.0/24
 37127          41.71.186.0/24
 37127          41.71.187.0/24
 37127          41.71.188.0/24
 37127          41.71.189.0/24
 37127          41.71.190.0/24
 37127          41.71.191.0/24
 37127          41.71.192.0/24
 37127          41.71.193.0/24
 37127          41.71.194.0/24
 37127          41.71.195.0/24
 37127          41.71.196.0/24
 37127          41.71.197.0/24
 37127          41.71.198.0/24
 37127          41.71.199.0/24
 37127          41.71.200.0/24
 37127          41.71.201.0/24
 37127          41.71.202.0/24
 37127          41.71.203.0/24
 37127          41.71.204.0/24
 37127          41.71.205.0/24
 37127          41.71.206.0/24
 37127          41.71.207.0/24
 37127          41.71.208.0/24
 37127          41.71.209.0/24
 37127          41.71.210.0/24
 37127          41.71.211.0/24
 37127          41.71.212.0/24
 37127          41.71.213.0/24
 37127          41.71.214.0/24
 37127          41.71.215.0/24
 37127          41.71.216.0/24
 37127          41.71.217.0/24
 37155          41.72.0.0/18
 37155          41.72.0.0/20
 37155          41.72.16.0/21
 37155          41.72.24.0/21
 37155          41.72.32.0/20
 23456          41.72.52.0/23
 23456          41.72.54.0/23
 37155          41.72.56.0/23
 23456          41.72.58.0/24
 23456          41.72.59.0/24
 37155          41.72.60.0/23
 23456          41.72.64.0/19
 37154          41.72.96.0/19
 37154          41.72.96.0/21
 37154          41.72.97.0/24
 37154          41.72.98.0/24
 37154          41.72.102.0/23
 37154          41.72.104.0/21
 37154          41.72.112.0/21
 37154          41.72.120.0/21
 37153          41.72.128.0/19
 17175          41.72.160.0/19
 33770          41.72.192.0/19
 33770          41.72.192.0/24
 33770          41.72.193.0/24
 33770          41.72.194.0/24
 33770          41.72.195.0/24
 33770          41.72.196.0/24
 33770          41.72.197.0/24
 33770          41.72.198.0/24
 33770          41.72.206.0/24
 33770          41.72.207.0/24
 33770          41.72.209.0/24
 33770          41.72.212.0/24
 33770          41.72.213.0/24
 33770          41.72.214.0/24
 33770          41.72.216.0/24
 33770          41.72.217.0/24
 33770          41.72.218.0/24
 33770          41.72.219.0/24
 33770          41.72.220.0/24
 33770          41.72.221.0/24
 33770          41.72.222.0/24
 33770          41.72.223.0/24
 39886          41.72.240.0/20
 37105          41.73.32.0/19
 37515          41.73.52.0/23
 37105          41.73.54.0/24
 37149          41.73.64.0/19
 30985          41.73.96.0/19
 30985          41.73.96.0/21
 30988          41.73.128.0/21
 30988          41.73.128.0/24
 30988          41.73.130.0/24
 30988          41.73.132.0/24
 30988          41.73.133.0/24
 30988          41.73.134.0/24
 30988          41.73.136.0/21
 30988          41.73.156.0/22
 30988          41.73.156.0/24
 30988          41.73.157.0/24
 30988          41.73.158.0/24
 30988          41.73.159.0/24
 36965          41.73.160.0/19
 36930          41.73.192.0/19
 36930          41.73.197.0/24
 36930          41.73.203.0/24
 36930          41.73.206.0/24
 36930          41.73.211.0/24
 16284          41.73.224.0/24
 16284          41.73.225.0/24
 16284          41.73.226.0/24
 16284          41.73.227.0/24
 16284          41.73.228.0/24
 16284          41.73.229.0/24
 16284          41.73.230.0/24
 16284          41.73.231.0/24
 16284          41.73.232.0/24
 16284          41.73.233.0/24
 16284          41.73.234.0/24
 16284          41.73.235.0/24
 16284          41.73.236.0/24
 16284          41.73.237.0/24
 16284          41.73.238.0/24
 16284          41.73.239.0/24
 16284          41.73.240.0/24
 16284          41.73.241.0/24
 16284          41.73.242.0/24
 16284          41.73.243.0/24
 16284          41.73.244.0/24
 16284          41.73.245.0/24
 16284          41.73.246.0/24
 16284          41.73.247.0/24
 16284          41.73.248.0/24
 16284          41.73.249.0/24
 37292          41.74.8.0/22
 37037          41.74.16.0/22
 37037          41.74.20.0/23
 37037          41.74.22.0/24
 37037          41.74.23.0/24
 37037          41.74.24.0/24
 37037          41.74.25.0/24
 37037          41.74.26.0/24
 37037          41.74.27.0/24
 37037          41.74.28.0/24
 37037          41.74.29.0/24
 37037          41.74.30.0/24
 37037          41.74.31.0/24
 22351          41.74.32.0/24
 22351          41.74.39.0/24
 22351          41.74.40.0/21
 36963          41.74.48.0/20
 37284          41.74.64.0/20
 37263          41.74.80.0/20
  8657          41.74.128.0/20
  2018          41.74.144.0/20
 37228          41.74.160.0/20
 37228          41.74.160.0/22
 37228          41.74.160.0/23
 37228          41.74.162.0/23
 37228          41.74.164.0/22
 37228          41.74.164.0/23
 37228          41.74.166.0/23
 37228          41.74.167.0/24
 37228          41.74.168.0/23
 37228          41.74.170.0/23
 37228          41.74.172.0/22
 37053          41.74.176.0/20
 37235          41.74.192.0/22
 37235          41.74.196.0/22
 37235          41.74.200.0/22
 37235          41.74.204.0/22
 37037          41.74.208.0/20
 37037          41.74.216.0/21
 36994          41.74.224.0/20
 11259          41.74.240.0/20
 33781          41.75.0.0/20
 33770          41.75.32.0/21
 33786          41.75.48.0/20
 37281          41.75.64.0/20
 37281          41.75.64.0/24
 37281          41.75.65.0/24
 37281          41.75.66.0/24
 37281          41.75.67.0/24
 37281          41.75.68.0/24
 37281          41.75.69.0/24
 37281          41.75.70.0/24
 37281          41.75.71.0/24
 37281          41.75.72.0/21
 37281          41.75.73.0/24
 37281          41.75.74.0/24
 37281          41.75.75.0/24
 37281          41.75.76.0/24
 37281          41.75.77.0/24
 37281          41.75.78.0/24
 37281          41.75.79.0/24
 37282          41.75.80.0/20
 37276          41.75.96.0/20
 37276          41.75.110.0/24
 37276          41.75.111.0/24
 37187          41.75.112.0/20
 37187          41.75.114.0/24
 36968          41.75.128.0/20
 37165          41.75.144.0/20
 37113          41.75.160.0/20
 37113          41.75.160.0/21
 37113          41.75.160.0/22
 37113          41.75.160.0/23
 37113          41.75.160.0/24
 37113          41.75.161.0/24
 37113          41.75.162.0/23
 37113          41.75.162.0/24
 37113          41.75.163.0/24
 37113          41.75.164.0/22
 37113          41.75.164.0/23
 37113          41.75.164.0/24
 37113          41.75.165.0/24
 37113          41.75.166.0/23
 37113          41.75.166.0/24
 37113          41.75.167.0/24
 37113          41.75.168.0/21
 37113          41.75.168.0/22
 37113          41.75.168.0/23
 37113          41.75.168.0/24
 37113          41.75.169.0/24
 37113          41.75.170.0/23
 37113          41.75.170.0/24
 37113          41.75.171.0/24
 37113          41.75.172.0/22
 37113          41.75.172.0/23
 37113          41.75.172.0/24
 37113          41.75.173.0/24
 37113          41.75.174.0/23
 37113          41.75.174.0/24
 37113          41.75.175.0/24
 37044          41.75.176.0/20
 37044          41.75.176.0/21
 37044          41.75.176.0/24
 37044          41.75.177.0/24
 37044          41.75.184.0/24
 36994          41.75.196.0/23
 16284          41.75.198.0/24
 16284          41.75.199.0/24
 16284          41.75.200.0/24
 16284          41.75.201.0/24
 16284          41.75.202.0/23
 16284          41.75.204.0/23
 16284          41.75.205.0/24
 16284          41.75.206.0/23
 37133          41.75.208.0/20
 37133          41.75.208.0/21
 37133          41.75.208.0/22
 37133          41.75.208.0/23
 37133          41.75.210.0/23
 37133          41.75.210.0/24
 37133          41.75.212.0/22
 37133          41.75.212.0/23
 37133          41.75.213.0/24
 37133          41.75.214.0/23
 37133          41.75.216.0/21
 37133          41.75.216.0/22
 37133          41.75.216.0/23
 37133          41.75.218.0/23
 37133          41.75.220.0/22
 36994          41.75.224.0/20
 34947          41.75.240.0/23
 34947          41.75.242.0/23
 42235          41.76.0.0/21
 37503          41.76.8.0/21
 37057          41.76.16.0/21
 37057          41.76.17.0/24
 37057          41.76.18.0/24
 37057          41.76.19.0/24
 37057          41.76.23.0/24
 37162          41.76.24.0/24
 37162          41.76.25.0/24
 37162          41.76.26.0/24
 37333          41.76.32.0/24
 37333          41.76.33.0/24
 37333          41.76.34.0/23
 37333          41.76.36.0/24
 37333          41.76.37.0/24
 37333          41.76.38.0/24
 37333          41.76.39.0/24
 30999          41.76.40.0/21
 30999          41.76.41.0/24
 30999          41.76.42.0/24
 30999          41.76.47.0/24
 37253          41.76.56.0/21
 37194          41.76.64.0/21
 37209          41.76.80.0/24
 37209          41.76.81.0/24
 37209          41.76.82.0/24
 37209          41.76.85.0/24
 37209          41.76.86.0/24
 37213          41.76.88.0/21
 37213          41.76.88.0/22
 37213          41.76.92.0/22
 37213          41.76.94.0/23
 37334          41.76.96.0/21
 11845          41.76.104.0/21
 37172          41.76.112.0/21
 50758          41.76.120.0/22
 37493          41.76.120.0/24
 37493          41.76.121.0/24
 37493          41.76.122.0/24
 37493          41.76.123.0/24
 37493          41.76.124.0/24
 37493          41.76.125.0/24
 37493          41.76.126.0/24
 37493          41.76.127.0/24
 37199          41.76.128.0/21
 37500          41.76.136.0/22
 37500          41.76.136.0/24
 37500          41.76.137.0/24
 37500          41.76.138.0/24
 37500          41.76.139.0/24
 37500          41.76.140.0/22
 37223          41.76.144.0/21
 37230          41.76.152.0/22
 37230          41.76.156.0/24
 37230          41.76.159.0/24
 37219          41.76.168.0/21
 37219          41.76.168.0/22
 37219          41.76.172.0/22
 37225          41.76.176.0/21
 17175          41.76.184.0/21
